,P0meanmidlife,P1meanmidlife,P0mean_normalized_lifespan,P1mean_normalized_lifespan,P0std_midlife,P1std_midlife,P0std_normalized_lifespan,P1std_normalized_lifespan,P0skew_midlife,P1skew_midlife,P0skew_normalized_lifespan,P1skew_normalized_lifespan,P0kurtosis_midlife,P1kurtosis_midlife,P0kurtosis_normalized_lifespan,P1kurtosis_normalized_lifespan,P0median_midlife,P1median_midlife,P0median_normalized_lifespan,P1median_normalized_lifespan,P0perc25_midlife,P1perc25_midlife,P0perc25_normalized_lifespan,P1perc25_normalized_lifespan,P0perc75_midlife,P1perc75_midlife,P0perc75_normalized_lifespan,P1perc75_normalized_lifespan,P0interquart_midlife,P1interquart_midlife,P0interquart_normalized_lifespan,P1interquart_normalized_lifespan,classification
0,217.496,70.44188658057271,0.007999999999999998,0.0005614823133071309,86.08571300744393,111.04720565561188,0.004879615854508832,0.002709200826302794,-2.1491204315474883,1.026960700605223,1.1088824172681113,7.489377840605932,2.662083793179228,-0.9186597899154503,0.4650449421866014,54.284525032507744,251.5,2.0,0.007692307692307693,0.00016666666666666666,250.5,1.5,0.0038461538461538464,8.333333333333333e-05,252.5,253.5,0.011538461538461539,0.00025,2.0,252.0,0.007692307692307693,0.0001666666666666667,0
1,216.45825335892513,95.07482802190088,0.0009596928982725527,0.00014039028499227856,84.50381843535013,121.2537423878236,0.004224646378897429,0.0007363868480994588,-2.0607319280921077,0.5417688574409719,5.262807565827506,10.43254413234024,2.401172714879257,-1.696537571509238,25.76953799974763,107.29902933305537,251.5,2.5,0.0001897353192296746,6.220452848967405e-05,250.5,1.5,9.48676596148373e-05,3.1102264244837025e-05,252.5,254.5,0.0002846029788445119,9.330679273451107e-05,2.0,253.0,0.0001897353192296746,6.220452848967404e-05,0
2,215.62412587412587,76.40376535229477,0.001748251748251748,0.00016160310277957336,87.84594636104771,114.76333003277337,0.00999551276612284,0.0008137672595033798,-2.0300482261660378,0.8966233157414297,13.644645440251212,12.706377886735012,2.151397629416195,-1.1875753262193394,185.6513343957387,160.46037450150573,251.5,2.0,0.0005512679162072767,8.339935782494474e-05,250.5,1.5,0.0005512679162072767,4.169967891247237e-05,252.5,254.0,0.0011025358324145535,0.00012509903673741713,2.0,252.5,0.0005512679162072767,8.339935782494476e-05,0
